Model Name,Hyperparameter,Train Size,Validation Size,TP,FP,TN,FN,Accuracy,Precision,Recall,Specificity,F1-Score,MCC,AUROC,Hinge Loss
SVM,"C=0.01, kernel='rbf', gamma=0.01",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=0.01, kernel='rbf', gamma=1",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=0.01, kernel='rbf', gamma=10",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=0.01, kernel='rbf', gamma=100",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=0.01, kernel='rbf', gamma=1000",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=1, kernel='rbf', gamma=0.01",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=1, kernel='rbf', gamma=1",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=1, kernel='rbf', gamma=10",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=1, kernel='rbf', gamma=100",1306,326,41,45,819,727,0.5272,0.3764,0.0534,0.0534,0.09020000000000002,0.0010000000000000005,0.1028,0.9460685540608994
SVM,"C=1, kernel='rbf', gamma=1000",1306,326,280,312,552,488,0.5098,0.46900000000000003,0.3646,0.3646,0.402,0.002,0.38,0.9804056209076754
SVM,"C=10, kernel='rbf', gamma=0.01",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=10, kernel='rbf', gamma=1",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=10, kernel='rbf', gamma=10",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=10, kernel='rbf', gamma=100",1306,326,186,188,676,582,0.5282000000000001,0.48460000000000003,0.24220000000000005,0.24220000000000005,0.30300000000000005,0.024199999999999992,0.271,0.9436595936286374
SVM,"C=10, kernel='rbf', gamma=1000",1306,326,330,371,493,438,0.5042,0.46980000000000005,0.42940000000000006,0.42940000000000006,0.44700000000000006,0.00019999999999999914,0.43759999999999993,0.9914260520440518
SVM,"C=100, kernel='rbf', gamma=0.01",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=100, kernel='rbf', gamma=1",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=100, kernel='rbf', gamma=10",1306,326,83,98,766,685,0.5202,0.453,0.10800000000000001,0.10800000000000001,0.1702,-0.0104,0.1516,0.9595729911258701
SVM,"C=100, kernel='rbf', gamma=100",1306,326,347,317,547,421,0.5476,0.5232,0.4518000000000001,0.4518000000000001,0.48360000000000003,0.08679999999999999,0.4572,0.9044295604210053
SVM,"C=100, kernel='rbf', gamma=1000",1306,326,359,397,467,409,0.5062000000000001,0.47519999999999996,0.46740000000000004,0.46740000000000004,0.4708,0.008,0.47119999999999995,0.9877300613496931
SVM,"C=1000, kernel='rbf', gamma=0.01",1306,326,0,0,864,768,0.5296000000000001,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.9411755877000431
SVM,"C=1000, kernel='rbf', gamma=1",1306,326,67,81,783,701,0.5212,0.4404,0.08720000000000001,0.08720000000000001,0.1254,-0.0132,0.13340000000000002,0.9583084745126733
SVM,"C=1000, kernel='rbf', gamma=10",1306,326,334,328,536,434,0.5332,0.5048000000000001,0.43479999999999996,0.43479999999999996,0.46640000000000004,0.056400000000000006,0.442,0.9338211290594923
SVM,"C=1000, kernel='rbf', gamma=100",1306,326,364,395,469,404,0.5102,0.4806,0.47400000000000003,0.47400000000000003,0.47640000000000005,0.016999999999999998,0.47680000000000006,0.9791711224930113
SVM,"C=1000, kernel='rbf', gamma=1000",1306,326,345,401,463,423,0.495,0.46319999999999995,0.4494000000000001,0.4494000000000001,0.4556,-0.015,0.4548,1.0097784281720794
